Type,Compound ID,Protein ID,Predicted Value,Original Value,Difference,Difference Sq
PREDICTION,CHEMBL3678121,P37231,7.07214260101318,5.8,-1.27214260101318,1.61834679731259
PREDICTION,CHEMBL522727,P37238,6.26379442214966,6.7,0.436205577850342,0.190275306147751
PREDICTION,CHEMBL3115239,P37238,7.43353986740112,6.7,-0.733539867401123,0.538080737066857
PREDICTION,CHEMBL595,P37238,5.95924139022827,6.7,0.740758609771729,0.548723317950944
PREDICTION,CHEMBL4091374,P37238,5.68023824691772,6.16,0.479761753082276,0.230171339720578
PREDICTION,CHEMBL399602,P43354,7.48454904556274,8.39,0.905450954437256,0.819841430891339
PREDICTION,CHEMBL2021490,P48281,10.1940212249756,10.07,-0.124021224975586,0.015381264244445
PREDICTION,CHEMBL132568,P48443,7.45581579208374,4.85,-2.60581579208374,6.79027594227301
PREDICTION,CHEMBL208529,P48443,6.85287189483643,5.6,-1.25287189483643,1.56968798487102
PREDICTION,CHEMBL1380908,P48443,4.97838973999023,7.8,2.82161026000977,7.96148445939238
PREDICTION,CHEMBL334534,P48443,5.55992937088013,6.68,1.12007062911987,1.25455821421699
PREDICTION,CHEMBL130232,P48443,8.24220561981201,7.56,-0.682205619812011,0.46540450770309
PREDICTION,CHEMBL89581,P48443,6.84204626083374,5.68,-1.16204626083374,1.35035151231768
PREDICTION,CHEMBL4281062,P48443,6.69230175018311,8.54,1.84769824981689,3.41398882237641
PREDICTION,CHEMBL308377,P48443,8.53794384002686,4.75,-3.78794384002686,14.3485185351974
PREDICTION,CHEMBL93518,P48443,7.76733589172363,6.75,-1.01733589172363,1.03497231658912
PREDICTION,CHEMBL4173918,P48443,5.10242319107056,7.1,1.99757680892944,3.99031310757274
PREDICTION,CHEMBL166244,P48443,6.62621164321899,8.22,1.59378835678101,2.5401613262107
PREDICTION,CHEMBL4128427,P51449,7.56886959075928,7.17,-0.398869590759277,0.159096950432473
PREDICTION,CHEMBL3934381,P51449,5.90170383453369,5.48,-0.421703834533691,0.177834124060419
PREDICTION,CHEMBL3891138,P51449,7.34605646133423,8.3,0.953943538665772,0.910008274962176
PREDICTION,CHEMBL3953392,P51449,5.76677179336548,6.77,1.00322820663452,1.00646683458712
PREDICTION,CHEMBL4061503,P51449,7.36730289459229,5.44,-1.92730289459228,3.7144964475038
PREDICTION,CHEMBL3896397,P51449,7.63440370559692,6.61,-1.02440370559692,1.04940295204071
PREDICTION,CHEMBL2326409,P51449,5.96270799636841,5.31,-0.652707996368409,0.426027728523262
PREDICTION,CHEMBL3981920,P51449,6.63488245010376,7.04,0.40511754989624,0.164120229233933
PREDICTION,CHEMBL3313999,P51449,7.63537406921387,6.86,-0.775374069213867,0.60120494720927
PREDICTION,CHEMBL3234275,P51449,6.05831480026245,5.85,-0.208314800262452,0.043395056008385
PREDICTION,CHEMBL3105798,P51449,5.48619604110718,8.2,2.71380395889282,7.36473192730235
PREDICTION,CHEMBL3955333,P51449,6.33009243011475,5.3,-1.03009243011475,1.0610904145797
PREDICTION,CHEMBL3109222,P51449,7.18897581100464,4.46,-2.72897581100464,7.44730897704843
PREDICTION,CHEMBL3963440,P51449,7.86027097702026,7.3,-0.560270977020264,0.313903567691241
PREDICTION,CHEMBL3609405,P51449,8.2493143081665,8,-0.249314308166504,0.062157624256543
PREDICTION,CHEMBL3263704,P51449,5.09929132461548,6.47,1.37070867538452,1.87884227277439
PREDICTION,CHEMBL4167413,P51449,7.04257965087891,7.54,0.497420349121094,0.247427003719751
PREDICTION,CHEMBL3971973,P51449,7.75189590454102,7,-0.751895904541016,0.565347451265552
PREDICTION,CHEMBL3962559,P51449,6.48116683959961,7.39,0.90883316040039,0.825977713443362
PREDICTION,CHEMBL3105805,P51449,6.05473184585571,4.84,-1.21473184585571,1.47557345733603
PREDICTION,CHEMBL3924049,P51449,7.33028554916382,6.08,-1.25028554916382,1.56321395444787
PREDICTION,CHEMBL3957141,P51449,6.10333776473999,6.12,0.01666223526001,0.00027763008386
PREDICTION,CHEMBL3971479,P51449,7.22130155563355,7.13,-0.091301555633545,0.008335974061105
PREDICTION,CHEMBL3774668,P51449,5.88740730285645,7.03,1.14259269714356,1.30551807156578
PREDICTION,CHEMBL3313987,P51449,5.93076086044312,5.52,-0.410760860443116,0.168724484471969
PREDICTION,CHEMBL3800071,P51449,5.30439376831055,5.05,-0.254393768310547,0.06471618935524
PREDICTION,CHEMBL4114930,P51449,7.59404993057251,5.37,-2.22404993057251,4.94639809367959
PREDICTION,CHEMBL3906538,P51449,6.9569239616394,6.36,-0.596923961639404,0.356318215979281
PREDICTION,CHEMBL4059503,P51449,6.102858543396,6.82,0.717141456604004,0.514291868780113
PREDICTION,CHEMBL3799931,P51449,4.52745389938355,7.17,2.64254610061645,6.98304989388323
PREDICTION,CHEMBL3325743,P51449,6.46740245819092,7.43,0.962597541809082,0.926594027496887
PREDICTION,CHEMBL3929300,P51449,7.37745523452759,6.3,-1.07745523452759,1.1609097824109
PREDICTION,CHEMBL4217478,P51449,7.76766109466553,7.05,-0.717661094665528,0.515037446796523
PREDICTION,CHEMBL3912971,P51449,6.94791507720947,7.32,0.372084922790528,0.138447189768033
PREDICTION,CHEMBL3905061,P51449,6.38926887512207,4.33,-2.05926887512207,4.24058830004652
PREDICTION,CHEMBL3960996,P51449,7.28994655609131,8.57,1.28005344390869,1.6385368192625
PREDICTION,CHEMBL3361044,P51449,5.89613962173462,5.49,-0.406139621734619,0.164949392342739
PREDICTION,CHEMBL3218918,P51449,5.90412902832031,7,1.09587097167969,1.20093318657018
PREDICTION,CHEMBL3402134,P51449,5.65997314453125,6,0.34002685546875,0.115618262439966
PREDICTION,CHEMBL3963595,P51449,7.62837553024292,6.6,-1.02837553024292,1.05755623120241
PREDICTION,CHEMBL3971856,P51449,5.93495416641235,5.37,-0.564954166412353,0.319173210146677
PREDICTION,CHEMBL1093518,P51449,5.38451290130615,7,1.61548709869385,2.60979856604627
PREDICTION,CHEMBL3317733,P51449,6.74649477005005,7.41,0.663505229949951,0.440239190170938
PREDICTION,CHEMBL3109223,P51449,6.82052612304688,6.42,-0.400526123046875,0.160421175242961
PREDICTION,CHEMBL4283871,P51449,6.58512735366821,6.81,0.224872646331788,0.050567707068261
PREDICTION,CHEMBL3581538,P51449,7.61071109771729,5.85,-1.76071109771729,3.10010356962481
PREDICTION,CHEMBL4164670,P51449,7.74033069610596,7.8,0.059669303894043,0.0035604258272
PREDICTION,CHEMBL4228331,P51449,7.46089792251587,6.16,-1.30089792251587,1.6923354048061
PREDICTION,CHEMBL3942411,P51449,7.16248893737793,7.15,-0.012488937377929,0.00015597355683
PREDICTION,CHEMBL3361037,P51449,6.98299169540405,6.34,-0.642991695404053,0.413438320358578
PREDICTION,CHEMBL3961912,P51449,7.63597631454468,5.46,-2.17597631454468,4.73487292145944
PREDICTION,CHEMBL3361064,P51449,6.89408731460571,7.62,0.725912685394287,0.526949226816345
PREDICTION,CHEMBL3581549,P51449,6.50974082946777,6.06,-0.449740829467774,0.202266813690361
PREDICTION,CHEMBL3094372,P51449,5.73805713653564,6.58,0.841942863464356,0.708867785338558
PREDICTION,CHEMBL4163551,P51449,6.89477205276489,7.1,0.205227947235107,0.042118510326336
PREDICTION,CHEMBL3953624,P51449,6.10232210159302,6.71,0.607677898406982,0.369272428212327
PREDICTION,CHEMBL4289166,P51449,6.04742956161499,6.28,0.23257043838501,0.054089008810596
PREDICTION,CHEMBL3934548,P51449,6.94058752059937,8.36,1.41941247940063,2.01473178667826
PREDICTION,CHEMBL3896604,P51449,6.88276338577271,7.92,1.03723661422729,1.0758597938937
PREDICTION,CHEMBL3963646,P51449,6.65874147415161,5.3,-1.35874147415161,1.84617839357969
PREDICTION,CHEMBL3314005,P51449,6.48103952407837,7.6,1.11896047592163,1.25207254667476
PREDICTION,CHEMBL3598152,P51449,6.74122047424316,7.3,0.558779525756836,0.312234558405034
PREDICTION,CHEMBL3896975,P51449,7.65095329284668,7.13,-0.52095329284668,0.271392333327798
PREDICTION,CHEMBL3963570,P51449,7.06356811523438,6.58,-0.483568115234375,0.233838122071326
PREDICTION,CHEMBL3798227,P51449,4.80911016464233,9.2,4.39088983535767,19.2799135462473
PREDICTION,CHEMBL3912442,P51449,6.73291206359863,8.55,1.81708793640137,3.30180856861538
PREDICTION,CHEMBL3915908,P51449,6.0379695892334,7.4,1.3620304107666,1.85512683985304
PREDICTION,CHEMBL3967063,P51449,6.90249013900757,7.92,1.01750986099243,1.03532631721684
PREDICTION,CHEMBL3234247,P51449,5.8532395362854,4.52,-1.3332395362854,1.77752766111451
PREDICTION,CHEMBL4208475,P51449,7.07116556167603,4.92,-2.15116556167603,4.62751327374093
PREDICTION,CHEMBL3775807,P51449,6.68186664581299,6.64,-0.041866645812989,0.00175281603163
PREDICTION,CHEMBL4127932,P51449,7.51911020278931,7.31,-0.209110202789307,0.043727076910585
PREDICTION,CHEMBL3916614,P51449,6.62465572357178,5.32,-1.30465572357178,1.7021265570486
PREDICTION,CHEMBL3260002,P51449,6.19041109085083,6.73,0.53958890914917,0.291156190876792
PREDICTION,CHEMBL3598041,P51449,6.39800119400024,6.2,-0.198001194000244,0.039204472825522
PREDICTION,CHEMBL3902483,P51449,7.03586673736572,6.96,-0.075866737365723,0.00575576183852
PREDICTION,CHEMBL3596628,P51449,6.39505243301392,6.87,0.474947566986084,0.225575191386001
PREDICTION,CHEMBL4279772,P51449,7.48110342025757,7.07,-0.411103420257568,0.169006022147471
PREDICTION,CHEMBL4127926,P51449,7.85484933853149,6.92,-0.934849338531494,0.873943285752772
PREDICTION,CHEMBL3775765,P51449,6.05197620391846,8.89,2.83802379608154,8.05437906712509
PREDICTION,CHEMBL4289622,P51449,7.75957489013672,7.02,-0.739574890136719,0.54697101812074
PREDICTION,CHEMBL3905660,P51449,6.29866743087769,7.68,1.38133256912231,1.90807966651805
PREDICTION,CHEMBL4165075,P51449,4.68235349655151,7.34,2.65764650344849,7.06308493729197
PREDICTION,CHEMBL3598051,P51449,8.05086803436279,5.59,-2.46086803436279,6.0558714825486
PREDICTION,CHEMBL3978825,P51449,6.78314208984375,4.82,-1.96314208984375,3.85392686491608
PREDICTION,CHEMBL3931974,P51449,7.86863374710083,7.09,-0.77863374710083,0.60627051212428
PREDICTION,CHEMBL4202570,P51449,6.63227987289429,5.77,-0.862279872894288,0.743526579198589
PREDICTION,CHEMBL3943274,P51449,7.47900295257568,4.9,-2.57900295257568,6.65125622939409
PREDICTION,CHEMBL4209944,P51449,7.70101928710938,6.66,-1.04101928710937,1.08372115613371
PREDICTION,CHEMBL3105804,P51449,5.07913637161255,7,1.92086362838745,3.6897170788618
PREDICTION,CHEMBL3974483,P51449,6.92257308959961,5.44,-1.48257308959961,2.19802296600493
PREDICTION,CHEMBL3596627,P51449,6.05672025680542,5.75,-0.30672025680542,0.094077315934783
PREDICTION,CHEMBL4210727,P51449,7.17534637451172,7.02,-0.155346374511719,0.024132496073935
PREDICTION,CHEMBL3936058,P51449,6.54263925552368,7,0.457360744476318,0.209178850587932
PREDICTION,CHEMBL3979964,P51449,7.04217195510864,8.74,1.69782804489136,2.88262007001961
PREDICTION,CHEMBL3596599,P51449,5.43775272369385,6.76,1.32224727630615,1.74833785969904
PREDICTION,CHEMBL3952077,P51449,7.75016832351685,7.62,-0.130168323516846,0.016943792447186
PREDICTION,CHEMBL3263698,P51449,6.19725656509399,6.1,-0.097256565093995,0.009458839453882
PREDICTION,CHEMBL3897999,P51449,5.66095590591431,6.6,0.939044094085693,0.88180381063722
PREDICTION,CHEMBL3924813,P51449,5.87265586853027,6.6,0.727344131469726,0.52902948558345
PREDICTION,CHEMBL3970533,P51449,6.85308694839478,7.82,0.966913051605225,0.934920849364528
PREDICTION,CHEMBL3105820,P51449,5.42674541473389,6.8,1.37325458526611,1.8858281559544
PREDICTION,CHEMBL3982626,P51449,6.35112810134888,6.02,-0.331128101348877,0.109645819502912
PREDICTION,CHEMBL3900429,P51449,7.66809272766113,7.31,-0.358092727661133,0.128230401603791
PREDICTION,CHEMBL3962245,P51449,6.16572618484497,6.54,0.374273815155029,0.140080888710701
PREDICTION,CHEMBL3109228,P51449,8.33486843109131,6.88,-1.45486843109131,2.11664215178609
PREDICTION,CHEMBL3962399,P51449,6.67943716049194,7.36,0.680562839508057,0.463165778519269
PREDICTION,CHEMBL3581545,P51449,7.13674879074097,6.16,-0.976748790740967,0.954038200213941
PREDICTION,CHEMBL4214020,P51449,7.04660224914551,5.56,-1.48660224914551,2.20998624716448
PREDICTION,CHEMBL4218423,P51449,7.741539478302,4.82,-2.921539478302,8.53539292327713
PREDICTION,CHEMBL2326411,P51449,5.63863706588745,7.72,2.08136293411255,4.3320716634976
PREDICTION,CHEMBL3946787,P51449,7.55356884002686,5.69,-1.86356884002686,3.47288882151904
PREDICTION,CHEMBL4128926,P51449,8.64410209655762,5.97,-2.67410209655762,7.15082202281385
PREDICTION,CHEMBL3926261,P51449,6.98418807983398,6.44,-0.544188079833984,0.296140666233399
PREDICTION,CHEMBL3939711,P51449,5.90287494659424,7.02,1.11712505340576,1.24796838494683
PREDICTION,CHEMBL4127282,P51449,8.04207134246826,6.43,-1.61207134246826,2.59877401320742
PREDICTION,CHEMBL4292862,P51449,6.92219543457031,7.27,0.347804565429687,0.120968015733733
PREDICTION,CHEMBL3314004,P51449,6.37164545059204,7.34,0.968354549407959,0.937710533359091
PREDICTION,CHEMBL3896395,P51449,7.53519535064697,6.8,-0.735195350646973,0.540512203612925
PREDICTION,CHEMBL4110454,P51449,7.6938157081604,8,0.3061842918396,0.093748820569317
PREDICTION,CHEMBL3959354,P51449,6.81090068817139,5,-1.81090068817139,3.2793613024196
PREDICTION,CHEMBL3947101,P51449,7.089271068573,7.01,-0.079271068572998,0.006283902312705
PREDICTION,CHEMBL3921163,P51449,6.16892528533936,5.9,-0.268925285339355,0.072320809094854
PREDICTION,CHEMBL3940963,P51449,6.75080966949463,8.3,1.54919033050537,2.39999068013134
PREDICTION,CHEMBL4127587,P51449,7.98367547988892,6.18,-1.80367547988892,3.25324523675251
PREDICTION,CHEMBL3609401,P51449,7.32797193527222,8.2,0.872028064727783,0.760432945672882
PREDICTION,CHEMBL3775828,P51449,6.54348850250244,6.17,-0.373488502502441,0.139493661501516
PREDICTION,CHEMBL3109232,P51449,7.93000411987305,7.13,-0.800004119873047,0.640006591813849
PREDICTION,CHEMBL3931949,P51449,6.78529787063599,5.4,-1.38529787063599,1.9190501903886
PREDICTION,CHEMBL3915572,P51449,6.56461668014526,6.55,-0.014616680145264,0.000213647338469
PREDICTION,CHEMBL3953200,P51449,7.4918417930603,7.26,-0.231841793060303,0.053750617009416
PREDICTION,CHEMBL3605084,P51449,6.67099142074585,6.32,-0.350991420745849,0.12319497743719
PREDICTION,CHEMBL3967604,P51449,7.09956407546997,6.58,-0.519564075469971,0.269946828518965
PREDICTION,CHEMBL3939317,P51449,5.95090436935425,6.72,0.769095630645752,0.591508089078386
PREDICTION,CHEMBL3954988,P51449,8.39784526824951,5.64,-2.75784526824951,7.60571052360622
PREDICTION,CHEMBL3984292,P51449,6.69081974029541,6.8,0.10918025970459,0.011920329109162
PREDICTION,CHEMBL3598150,P51449,7.39504814147949,5.47,-1.92504814147949,3.70581034701365
PREDICTION,CHEMBL3596632,P51449,6.20757961273193,5.18,-1.02757961273193,1.05591986050231
PREDICTION,CHEMBL3925502,P51449,6.91281795501709,4.88,-2.03281795501709,4.13234883823986
PREDICTION,CHEMBL3596623,P51449,6.31741285324097,8.15,1.83258714675903,3.35837565046642
PREDICTION,CHEMBL3947365,P51449,7.01674032211304,7.92,0.903259677886963,0.81587804569646
PREDICTION,CHEMBL3944607,P51449,7.26980781555176,6.65,-0.619807815551757,0.384161728219041
PREDICTION,CHEMBL3966332,P51449,6.28722238540649,6.26,-0.027222385406494,0.00074105826722
PREDICTION,CHEMBL4109641,P51449,6.58980226516724,7.24,0.650197734832764,0.422757094381657
PREDICTION,CHEMBL3933276,P51449,6.90610408782959,7.32,0.41389591217041,0.171309826111376
PREDICTION,CHEMBL2312134,P51449,6.26712512969971,6.85,0.582874870300293,0.339743114427583
PREDICTION,CHEMBL4225087,P51449,7.83394622802734,5.77,-2.06394622802734,4.2598740321883
PREDICTION,CHEMBL3919681,P51449,7.52425146102905,5.42,-2.10425146102905,4.4278742112429
PREDICTION,CHEMBL3609394,P51449,7.46618747711182,7.34,-0.126187477111817,0.015923279379845
PREDICTION,CHEMBL3912299,P51449,6.06811571121216,7.89,1.82188428878784,3.31926236173198
PREDICTION,CHEMBL3894396,P51449,7.74321460723877,6.74,-1.00321460723877,1.00643954817724
PREDICTION,CHEMBL3901107,P51449,6.34954929351807,6.68,0.330450706481933,0.109197669414409
PREDICTION,CHEMBL3914776,P51449,7.0166540145874,7.24,0.223345985412598,0.049883429199924
PREDICTION,CHEMBL3954992,P51449,7.01998424530029,7.62,0.600015754699707,0.360018905887859
PREDICTION,CHEMBL2326410,P51449,5.77179527282715,7.33,1.55820472717285,2.42800197178382
PREDICTION,CHEMBL3361049,P51449,7.14735698699951,6.01,-1.13735698699951,1.29358091587661
PREDICTION,CHEMBL3933290,P51449,7.41696977615356,7,-0.416969776153564,0.173863794225554
PREDICTION,CHEMBL3234263,P51449,6.03832626342773,7.72,1.68167373657227,2.82802655627692
PREDICTION,CHEMBL3581530,P51449,7.67394495010376,6.96,-0.71394495010376,0.50971739177866
PREDICTION,CHEMBL3934500,P51449,6.88940763473511,6.61,-0.279407634735107,0.078068626348267
PREDICTION,CHEMBL4171536,P51449,7.43093061447144,7.15,-0.280930614471435,0.078922010147298
PREDICTION,CHEMBL3943070,P51449,6.80181694030762,5.55,-1.25181694030762,1.56704565204112
PREDICTION,CHEMBL3634609,P51449,6.23472929000855,6.62,0.385270709991455,0.14843351997732
PREDICTION,CHEMBL3894387,P51449,7.34922027587891,7.52,0.170779724121093,0.029165714170877
PREDICTION,CHEMBL3923143,P51449,6.39727210998535,7.36,0.962727890014649,0.926844990212058
PREDICTION,CHEMBL4206651,P51449,6.13467836380005,7.24,1.10532163619995,1.22173591945174
PREDICTION,CHEMBL4285739,P51449,6.68520832061768,5.89,-0.795208320617676,0.632356273179585
PREDICTION,CHEMBL3263712,P51449,5.94570159912109,7.17,1.22429840087891,1.49890657439465
PREDICTION,CHEMBL3967201,P51449,6.66170644760132,6.8,0.138293552398681,0.019125106635047
PREDICTION,CHEMBL3986458,P51449,7.14965438842773,4.82,-2.32965438842773,5.4272895695206
PREDICTION,CHEMBL3942524,P51449,7.14237213134766,8.22,1.07762786865234,1.16128182329619
PREDICTION,CHEMBL3902725,P51449,7.13254928588867,5.39,-1.74254928588867,3.03647801375112
PREDICTION,CHEMBL3317830,P51449,6.71486234664917,5.57,-1.14486234664917,1.31070979277504
PREDICTION,CHEMBL4286190,P51449,7.83854055404663,5.82,-2.01854055404663,4.07450596833088
PREDICTION,CHEMBL3094371,P51449,6.91686964035034,6.86,-0.056869640350342,0.003234155993577
PREDICTION,CHEMBL4217811,P51449,7.76158475875855,7,-0.761584758758545,0.580011344773311
PREDICTION,CHEMBL4126040,P51449,7.01092720031738,6.03,-0.980927200317383,0.962218172322498
PREDICTION,CHEMBL4168496,P51449,7.67986869812012,6.7,-0.979868698120117,0.960142665555613
PREDICTION,CHEMBL3596271,P51449,6.20311784744263,5.92,-0.283117847442627,0.080155715540547
PREDICTION,CHEMBL3949837,P51449,6.01917839050293,8.52,2.50082160949707,6.25410872252752
PREDICTION,CHEMBL1093016,P51449,4.59595775604248,6.92,2.32404224395752,5.4011723516991
PREDICTION,CHEMBL3909617,P51449,6.20545101165772,7.57,1.36454898834229,1.86199394158595
PREDICTION,CHEMBL3976103,P51449,6.84925508499146,7.52,0.670744915008545,0.44989874100982
PREDICTION,CHEMBL4128076,P51449,8.00243854522705,6.46,-1.54243854522705,2.37911666580214
PREDICTION,CHEMBL3581553,P51449,7.72133874893189,7.7,-0.021338748931885,0.000455342205978
PREDICTION,CHEMBL3941091,P51449,6.39827919006348,6.22,-0.178279190063477,0.031783469609689
PREDICTION,CHEMBL3950554,P51449,7.36194467544556,7.96,0.598055324554443,0.357670171227921
PREDICTION,CHEMBL3793608,P51449,6.31049680709839,7.01,0.699503192901611,0.489304716879549
PREDICTION,CHEMBL3361027,P51449,6.76095628738403,7.7,0.939043712615967,0.881803094203579
PREDICTION,CHEMBL4208087,P51449,6.44038677215576,6.11,-0.330386772155761,0.109155419215503
PREDICTION,CHEMBL3906807,P51449,7.04458475112915,6.62,-0.42458475112915,0.180272210891402
PREDICTION,CHEMBL3922829,P51449,7.18268632888794,7.16,-0.022686328887939,0.000514669518412
PREDICTION,CHEMBL3984806,P51449,7.05104064941406,6.74,-0.311040649414062,0.096746285587922
PREDICTION,CHEMBL4125723,P51449,7.95727062225342,7.48,-0.477270622253418,0.227787246866164
PREDICTION,CHEMBL3955462,P51449,6.84991693496704,7.82,0.970083065032959,0.941061153063741
PREDICTION,CHEMBL4161349,P51449,7.88427543640137,6,-1.88427543640137,3.55049392022556
PREDICTION,CHEMBL3977738,P51449,7.20632696151733,6,-1.20632696151733,1.45522473808364
PREDICTION,CHEMBL3598056,P51450,6.31822776794434,8.05,1.73177223205566,2.99903506371906
PREDICTION,CHEMBL3598064,P51450,6.56069803237915,7.16,0.59930196762085,0.359162848394222
PREDICTION,CHEMBL3105675,P51450,6.6227297782898,5.51,-1.1127297782898,1.23816755949286
PREDICTION,CHEMBL3109232,P51450,6.63478994369507,7.22,0.585210056304931,0.342470810000421
PREDICTION,CHEMBL3105683,P51450,6.33271074295044,6.5,0.167289257049561,0.027985695524194
PREDICTION,CHEMBL3109329,P51450,6.68737983703613,4.93,-1.75737983703613,3.08838389162115
PREDICTION,CHEMBL4278903,P51450,6.89750385284424,7.14,0.242496147155761,0.058804381385389
PREDICTION,CHEMBL4279356,P51450,6.40531778335571,6.3,-0.105317783355713,0.011091835490961
